thread_id,customer_tweet_id,brand_reply_id,customer_text,brand_reply_text,customer_created_at,reply_created_at
552234_552233,552234,552233,I feel like I got a android,Thanks for reaching out to let us know. We'd be more than happy to help. Shoot us a DM with any specific details you have and we'll take it from there. https://t.co/GDrqU22YpT,Sat Dec 02 15:35:39 +0000 2017,Sat Dec 02 19:18:29 +0000 2017
552574_552572,552574,552572,Don’t suppose anyone has any idea what this is all about?,"Hi. Unusual charges can be concerning. We'll be happy to help you look into this. To get started, take a look at your purchase history in the App Store or iTunes Store using the following link, to see if this charge is present: https://t.co/7LU2nj59FH",Sat Dec 02 14:17:35 +0000 2017,Sat Dec 02 19:16:57 +0000 2017
552573_552575,552573,552575,Hi. Nothing for 43p on my purchase history.,"To make sure this is not a phishing attempt, please check out: https://t.co/LNMCdqt6fD However, if you notice any charges on your accounts, please reach back out to us and we can get you into the right hands to take a closer look.",Sat Dec 02 19:19:04 +0000 2017,Sat Dec 02 20:54:00 +0000 2017
552576_552577,552576,552577,Is there any way to find out what that charge was for?,We have a dedicated billing team who can look into this more with you. You can get in touch with our billing team by first creating a support case on our website here: https://t.co/SDIe7UiyJN,Sat Dec 02 20:59:10 +0000 2017,Sat Dec 02 21:37:00 +0000 2017
553450_553448,553450,553448,"First bug noted with #ios112 message notifications not working on my 6 plus. Restarted, closed out the message app, turn off and on notifications. They are coming through the computer just fine.",Receiving your notifications for messages is crucial for communication. We'd be happy to look into this. Did you update your device using iTunes or over the air?,Sat Dec 02 16:24:59 +0000 2017,Sat Dec 02 20:12:34 +0000 2017
553449_553451,553449,553451,"Installed via iTunes and now working. Thanks for replying. Trust me, big fan. But please relay this to your quality control/testing team. I may be in the minority of this problem but there has been slippage in the QC game. Thanks again.",Great. We're happy it's working now. Please let us know if you come across any other issues. We'd be happy to help.,Sat Dec 02 20:40:15 +0000 2017,Sat Dec 02 21:24:53 +0000 2017
553453_553452,553453,553452,When your iPhone X screen breaks on its own when I’ve never dropped it or anything 🤦‍♂,Hi. We don't want you to have any issues with your new iPhone X. Let us help. DM us and tell us which country you're located in and we'll look into some options for you. https://t.co/GDrqU22YpT,Sat Dec 02 16:50:16 +0000 2017,Sat Dec 02 20:13:00 +0000 2017
553455_553454,553455,553454,El #gadget que es un riesgo para tu salud #iWatch #porqueria #apesta #iwatchsucks,We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Sat Dec 02 16:50:50 +0000 2017,Sat Dec 02 20:13:00 +0000 2017
553457_553456,553457,553456,Now the iPhone trying to turn “it” into “I.T” #glitches,"We can help! Let's make sure you have a recent backup, then update your iPhone to iOS 11.2. This should help with what you're experiencing: https://t.co/ahjigcvFRG",Sat Dec 02 16:53:58 +0000 2017,Sat Dec 02 20:12:33 +0000 2017
553461_553459,553461,553459,"installed the new Lion on my MacBook Air, my emails aren’t connecting properly and it won’t accept my passwords - I know they’re correct. Can you help me before the Mac goes through the window!!!! 😤😤","We'll be happy to assist. We'd like to confirm, which version of macOS are you running?",Sat Dec 02 16:28:42 +0000 2017,Sat Dec 02 20:12:33 +0000 2017
553460_553462,553460,553462,"Hi, thank you for your help, I’ve gone from Sierra to Lion?","The newest version is called High Sierra, OS X Lion was released quite a few years ago. What method did you use to update?",Sat Dec 02 21:37:57 +0000 2017,Sat Dec 02 21:54:25 +0000 2017
553463_553464,553463,553464,"My Mac is second hand so the update available was Lion, but that doesn’t explain why my emails won’t allow me in even though I know the passwords are right??",Let's continue via DM and see what we can figure out. You can see the full version number of your OS by going to the Apple Menu and choose About this Mac. https://t.co/GDrqU22YpT,Sat Dec 02 22:00:05 +0000 2017,Sat Dec 02 22:12:00 +0000 2017
553466_553465,553466,553465,All 3 lightning splitters I tried failed immediately. How can sell defective products like this its stores? #rubbish,We'd like help. Send us a DM with your current location. We'll go from there. https://t.co/GDrqU22YpT,Sat Dec 02 18:58:05 +0000 2017,Sat Dec 02 20:12:33 +0000 2017
553468_553467,553468,553467,upgraded to iOS 11.2 after phone kept restarting this morning and now #FaceID won’t work even after trying to reset it. Keep getting a “Face ID is not available”,"We’d love to help with your iPhone's Face ID. To start, please send us a DM. https://t.co/GDrqU22YpT",Sat Dec 02 16:26:10 +0000 2017,Sat Dec 02 20:12:33 +0000 2017
553470_553469,553470,553469,iPhone SE freezes and restarts during setup. What's up?,Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,Sat Dec 02 16:46:54 +0000 2017,Sat Dec 02 20:12:03 +0000 2017
553473_553471,553473,553471,Took 3 tries to send that,Thanks for bringing this to our attention. Click here to connect with us in DM and provide us with a screen recording of the issue: Screen Recording: https://t.co/4LuYBB7Kns https://t.co/GDrqU22YpT,Sat Dec 02 16:42:53 +0000 2017,Sat Dec 02 20:12:00 +0000 2017
553472_553474,553472,553474,"Not what was wrong. I reset phone, holding power and volume, more than 3 times. Then my phone went from 100% battery to 10% & dying in 3hrs. I didn’t plug charger letting it drain. Plugged in charger, it started charging and now it’s not locking me out",Understood. Please let us know if you need any further assistance.,Sat Dec 02 20:36:54 +0000 2017,Sat Dec 02 21:33:00 +0000 2017
553477_553476,553477,553476,It looks like photos are disappearing from my Apple Photos / iCloud account - what should I do?!,We know how important your photos are. Let's get you in touch with our Photos experts. Choose Apps & Software > iOS Apps > Photos for iOS here: https://t.co/IBIY3vMgPj,Sat Dec 02 16:34:36 +0000 2017,Sat Dec 02 20:12:00 +0000 2017
553479_553478,553479,553478,I updated to 11.2 but I don’t have Apple Pay Cash please help!,We'd be happy to look into this with you more in detail. Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,Sat Dec 02 16:49:20 +0000 2017,Sat Dec 02 20:12:00 +0000 2017
553481_553480,553481,553480,"Hi, my i6 battery that I replaced in June is once again used … help ?","We want to do all we can to find a solution to your battery issues. Please meet us in DM with more details of the issue, so we may assist. https://t.co/GDrqU22YpT",Sat Dec 02 16:50:46 +0000 2017,Sat Dec 02 20:12:00 +0000 2017
553483_553482,553483,553482,why does my iPhone 7 Plus just restart randomly? I have reset and updated version still will just turn off when ever and restart? Help?,"You came to the right place, we know you want to get your device working properly again. Try to back up & follow these steps to resolve it: https://t.co/osZOKKTalm If you continue to experience this issue or run into questions, DM us. We'll be here for you. https://t.co/GDrqU22YpT",Sat Dec 02 16:43:12 +0000 2017,Sat Dec 02 20:12:00 +0000 2017
553485_553484,553485,553484,...DL’ed 11.2 on iPhone 8 Plus and X...but no Apple Cash Option in settings??? #help #whereisit,"Hi there. We'd like to look into this more with you. DM us which country you're located in, and we'll go from there. https://t.co/GDrqU22YpT",Sat Dec 02 16:18:20 +0000 2017,Sat Dec 02 20:11:30 +0000 2017
553487_553486,553487,553486,Thanks for your help!,You're very welcome!,Sat Dec 02 16:43:36 +0000 2017,Sat Dec 02 20:11:30 +0000 2017
523825_553488,523825,553488,I have that problem too. Please help,We're happy to help! Please check out the following article: https://t.co/osZOKKTalm If you need to update the iOS be sure to create a backup before beginning. DM us if you have additional questions. https://t.co/GDrqU22YpT,Sat Dec 02 07:11:16 +0000 2017,Sat Dec 02 15:49:13 +0000 2017
553496_553495,553496,553495,Woke up to my iPhone 7 turning off/on every 10 secs. Trying to reach and waiting on the phone for more than 35 min is now my ideal Saturday morning.,"We know how important it is to have your iPhone running properly, and we'd love to help. Please take a look at the steps listed here: https://t.co/osZOKKTalm If you're still having trouble, let us know in DM. https://t.co/GDrqU22YpT",Sat Dec 02 17:00:01 +0000 2017,Sat Dec 02 20:10:34 +0000 2017
553499_553497,553499,553497,hi. How can I update MBP 2011 from 10.7.5 to 10.13? For install 10.13 I need 10.8 whats no longer aviable in App Store. Any solution?,We can answer this one for you. OS X 10.8 Mountain Lion is only available on disc for new users. It was the last version we offered on disc. Mavericks and later were made available on the App Store. Here's the link: https://t.co/lgkRDddhWs,Sat Dec 02 16:48:07 +0000 2017,Sat Dec 02 20:10:34 +0000 2017
553498_553500,553498,553500,Thanks a lot for your support. But link what you provide «The page you’re looking for can’t be found.»,Let’s dig a little deeper to see what we can find out. DM us what country you’re located in to proceed. https://t.co/GDrqU22YpT,Sun Dec 03 07:12:10 +0000 2017,Sun Dec 03 14:13:28 +0000 2017
553503_553501,553503,553501,"please can you help, my portrait mode has gone from perfect to being like the second picture no matter what the lighting is like?",Help is here! What iOS version is your device currently running? When did this behavior first begin occurring?,Sat Dec 02 16:33:34 +0000 2017,Sat Dec 02 20:10:34 +0000 2017
553502_553504,553502,553504,11.1.2! It’s started the past week,"We've recently released iOS version 11.2. Let's try updating your device and then testing to see if the behavior persists. Prior to doing so, we recommend creating a data backup. Here's an article to help you out: https://t.co/4f8hwT5to6",Sat Dec 02 22:14:28 +0000 2017,Sat Dec 02 22:21:00 +0000 2017
553506_553505,553506,553505,for some reason my Apple account has been disabled. I cant figure out why and how to get help with this. Can you help me please with how I can get this corrected.,"We'll gladly help with this, so you can get back to downloading your favorite apps. You can go to https://t.co/blQI4wX8qY to unlock your account with your existing password or to reset it. Check out this link for help: https://t.co/HH37urdbz9 DM us the results: https://t.co/GDrqU22YpT",Sat Dec 02 16:13:41 +0000 2017,Sat Dec 02 20:10:05 +0000 2017
553508_553507,553508,553507,"Could you kindly remind me how to turn off several “apps” that load in Messages on iOS? Can’t 3d press to delete, can’t drag out of the gutter, can’t find it in settings app. Please and thank you",We're happy to assist. Which iOS version are you currently running? Go to Settings > General > About for the version.,Sat Dec 02 16:05:31 +0000 2017,Sat Dec 02 20:10:05 +0000 2017
553492_553493,553492,553493,I have updated multiple devices to 11.2 and I have no option for Pay Cash on any of them.,"For customers in the US who are excited about Apple Pay Person to Person Payments and Apple Pay Cash, those features require iOS 11.2 and will begin rolling out early next week.",Sat Dec 02 16:38:11 +0000 2017,Sat Dec 02 20:10:00 +0000 2017
553511_553510,553511,553510,Hello the camera 📷 app is blurry (out of focus) after I update my iPhone 8 to 11.2 ☹😤,"We appreciate you taking the time to reach out to us, we'd like to help. Check out the section titled ""Your photos are blurred or out of focus"" here: https://t.co/r1DRfaFLIU Let us know if you have questions: https://t.co/GDrqU22YpT",Sat Dec 02 16:51:58 +0000 2017,Sat Dec 02 20:10:00 +0000 2017
